sensor_id,asset_id,component_id,timestamp,sensor_type,value
SYN-AS-9001-VIB-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,vibration,3.0
SYN-AS-9001-TEM-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,temperature,75.0
SYN-AS-9001-PRE-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,pressure,100.0
SYN-AS-9001-RPM-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,RPM,2800.0
SYN-AS-9001-VIB-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,vibration,3.0
SYN-AS-9001-VIB-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,vibration,3.0
SYN-AS-9001-TEM-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,temperature,75.0
SYN-AS-9001-TEM-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,temperature,75.0
SYN-AS-9001-PRE-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,pressure,100.0
SYN-AS-9001-PRE-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,pressure,100.0
SYN-AS-9001-RPM-0000,AS-9001,BRG-9001,2024-01-01T00:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0001,AS-9001,BRG-9001,2024-01-01T01:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0002,AS-9001,BRG-9001,2024-01-01T02:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0003,AS-9001,BRG-9001,2024-01-01T03:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0004,AS-9001,BRG-9001,2024-01-01T04:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0005,AS-9001,BRG-9001,2024-01-01T05:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0006,AS-9001,BRG-9001,2024-01-01T06:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0007,AS-9001,BRG-9001,2024-01-01T07:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0008,AS-9001,BRG-9001,2024-01-01T08:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0009,AS-9001,BRG-9001,2024-01-01T09:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0010,AS-9001,BRG-9001,2024-01-01T10:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0011,AS-9001,BRG-9001,2024-01-01T11:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0012,AS-9001,BRG-9001,2024-01-01T12:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0013,AS-9001,BRG-9001,2024-01-01T13:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0014,AS-9001,BRG-9001,2024-01-01T14:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0015,AS-9001,BRG-9001,2024-01-01T15:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0016,AS-9001,BRG-9001,2024-01-01T16:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0017,AS-9001,BRG-9001,2024-01-01T17:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0018,AS-9001,BRG-9001,2024-01-01T18:00:00+00:00,RPM,2800.0
SYN-AS-9001-RPM-0019,AS-9001,BRG-9001,2024-01-01T19:00:00+00:00,RPM,2800.0
SYN-AS-2001-VIB-0000,AS-2001,BRG-2001,2024-01-01T00:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0001,AS-2001,BRG-2001,2024-01-01T01:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0002,AS-2001,BRG-2001,2024-01-01T02:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0003,AS-2001,BRG-2001,2024-01-01T03:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0004,AS-2001,BRG-2001,2024-01-01T04:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0005,AS-2001,BRG-2001,2024-01-01T05:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0006,AS-2001,BRG-2001,2024-01-01T06:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0007,AS-2001,BRG-2001,2024-01-01T07:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0008,AS-2001,BRG-2001,2024-01-01T08:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0009,AS-2001,BRG-2001,2024-01-01T09:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0010,AS-2001,BRG-2001,2024-01-01T10:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0011,AS-2001,BRG-2001,2024-01-01T11:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0012,AS-2001,BRG-2001,2024-01-01T12:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0013,AS-2001,BRG-2001,2024-01-01T13:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0014,AS-2001,BRG-2001,2024-01-01T14:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0015,AS-2001,BRG-2001,2024-01-01T15:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0016,AS-2001,BRG-2001,2024-01-01T16:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0017,AS-2001,BRG-2001,2024-01-01T17:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0018,AS-2001,BRG-2001,2024-01-01T18:00:00+00:00,vibration,3.0
SYN-AS-2001-VIB-0019,AS-2001,BRG-2001,2024-01-01T19:00:00+00:00,vibration,3.0
SYN-AS-2001-TEM-0000,AS-2001,BRG-2001,2024-01-01T00:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0001,AS-2001,BRG-2001,2024-01-01T01:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0002,AS-2001,BRG-2001,2024-01-01T02:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0003,AS-2001,BRG-2001,2024-01-01T03:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0004,AS-2001,BRG-2001,2024-01-01T04:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0005,AS-2001,BRG-2001,2024-01-01T05:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0006,AS-2001,BRG-2001,2024-01-01T06:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0007,AS-2001,BRG-2001,2024-01-01T07:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0008,AS-2001,BRG-2001,2024-01-01T08:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0009,AS-2001,BRG-2001,2024-01-01T09:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0010,AS-2001,BRG-2001,2024-01-01T10:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0011,AS-2001,BRG-2001,2024-01-01T11:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0012,AS-2001,BRG-2001,2024-01-01T12:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0013,AS-2001,BRG-2001,2024-01-01T13:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0014,AS-2001,BRG-2001,2024-01-01T14:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0015,AS-2001,BRG-2001,2024-01-01T15:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0016,AS-2001,BRG-2001,2024-01-01T16:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0017,AS-2001,BRG-2001,2024-01-01T17:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0018,AS-2001,BRG-2001,2024-01-01T18:00:00+00:00,temperature,75.0
SYN-AS-2001-TEM-0019,AS-2001,BRG-2001,2024-01-01T19:00:00+00:00,temperature,75.0
SYN-AS-2001-PRE-0000,AS-2001,BRG-2001,2024-01-01T00:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0001,AS-2001,BRG-2001,2024-01-01T01:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0002,AS-2001,BRG-2001,2024-01-01T02:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0003,AS-2001,BRG-2001,2024-01-01T03:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0004,AS-2001,BRG-2001,2024-01-01T04:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0005,AS-2001,BRG-2001,2024-01-01T05:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0006,AS-2001,BRG-2001,2024-01-01T06:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0007,AS-2001,BRG-2001,2024-01-01T07:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0008,AS-2001,BRG-2001,2024-01-01T08:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0009,AS-2001,BRG-2001,2024-01-01T09:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0010,AS-2001,BRG-2001,2024-01-01T10:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0011,AS-2001,BRG-2001,2024-01-01T11:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0012,AS-2001,BRG-2001,2024-01-01T12:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0013,AS-2001,BRG-2001,2024-01-01T13:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0014,AS-2001,BRG-2001,2024-01-01T14:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0015,AS-2001,BRG-2001,2024-01-01T15:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0016,AS-2001,BRG-2001,2024-01-01T16:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0017,AS-2001,BRG-2001,2024-01-01T17:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0018,AS-2001,BRG-2001,2024-01-01T18:00:00+00:00,pressure,100.0
SYN-AS-2001-PRE-0019,AS-2001,BRG-2001,2024-01-01T19:00:00+00:00,pressure,100.0
SYN-AS-2001-RPM-0000,AS-2001,BRG-2001,2024-01-01T00:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0001,AS-2001,BRG-2001,2024-01-01T01:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0002,AS-2001,BRG-2001,2024-01-01T02:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0003,AS-2001,BRG-2001,2024-01-01T03:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0004,AS-2001,BRG-2001,2024-01-01T04:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0005,AS-2001,BRG-2001,2024-01-01T05:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0006,AS-2001,BRG-2001,2024-01-01T06:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0007,AS-2001,BRG-2001,2024-01-01T07:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0008,AS-2001,BRG-2001,2024-01-01T08:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0009,AS-2001,BRG-2001,2024-01-01T09:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0010,AS-2001,BRG-2001,2024-01-01T10:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0011,AS-2001,BRG-2001,2024-01-01T11:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0012,AS-2001,BRG-2001,2024-01-01T12:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0013,AS-2001,BRG-2001,2024-01-01T13:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0014,AS-2001,BRG-2001,2024-01-01T14:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0015,AS-2001,BRG-2001,2024-01-01T15:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0016,AS-2001,BRG-2001,2024-01-01T16:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0017,AS-2001,BRG-2001,2024-01-01T17:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0018,AS-2001,BRG-2001,2024-01-01T18:00:00+00:00,RPM,2800.0
SYN-AS-2001-RPM-0019,AS-2001,BRG-2001,2024-01-01T19:00:00+00:00,RPM,2800.0
SYN-AS-2002-VIB-0000,AS-2002,BRG-2002,2024-01-01T00:00:00+00:00,vibration,9.5
SYN-AS-2002-VIB-0001,AS-2002,BRG-2002,2024-01-01T01:00:00+00:00,vibration,9.51578947368421
SYN-AS-2002-VIB-0002,AS-2002,BRG-2002,2024-01-01T02:00:00+00:00,vibration,9.531578947368422
SYN-AS-2002-VIB-0003,AS-2002,BRG-2002,2024-01-01T03:00:00+00:00,vibration,9.547368421052632
SYN-AS-2002-VIB-0004,AS-2002,BRG-2002,2024-01-01T04:00:00+00:00,vibration,9.563157894736841
SYN-AS-2002-VIB-0005,AS-2002,BRG-2002,2024-01-01T05:00:00+00:00,vibration,9.578947368421053
SYN-AS-2002-VIB-0006,AS-2002,BRG-2002,2024-01-01T06:00:00+00:00,vibration,9.594736842105263
SYN-AS-2002-VIB-0007,AS-2002,BRG-2002,2024-01-01T07:00:00+00:00,vibration,9.610526315789475
SYN-AS-2002-VIB-0008,AS-2002,BRG-2002,2024-01-01T08:00:00+00:00,vibration,9.626315789473685
SYN-AS-2002-VIB-0009,AS-2002,BRG-2002,2024-01-01T09:00:00+00:00,vibration,9.642105263157895
SYN-AS-2002-VIB-0010,AS-2002,BRG-2002,2024-01-01T10:00:00+00:00,vibration,9.657894736842106
SYN-AS-2002-VIB-0011,AS-2002,BRG-2002,2024-01-01T11:00:00+00:00,vibration,9.673684210526316
SYN-AS-2002-VIB-0012,AS-2002,BRG-2002,2024-01-01T12:00:00+00:00,vibration,9.689473684210526
SYN-AS-2002-VIB-0013,AS-2002,BRG-2002,2024-01-01T13:00:00+00:00,vibration,9.705263157894738
SYN-AS-2002-VIB-0014,AS-2002,BRG-2002,2024-01-01T14:00:00+00:00,vibration,9.721052631578948
SYN-AS-2002-VIB-0015,AS-2002,BRG-2002,2024-01-01T15:00:00+00:00,vibration,9.73684210526316
SYN-AS-2002-VIB-0016,AS-2002,BRG-2002,2024-01-01T16:00:00+00:00,vibration,9.75263157894737
SYN-AS-2002-VIB-0017,AS-2002,BRG-2002,2024-01-01T17:00:00+00:00,vibration,9.76842105263158
SYN-AS-2002-VIB-0018,AS-2002,BRG-2002,2024-01-01T18:00:00+00:00,vibration,9.78421052631579
SYN-AS-2002-VIB-0019,AS-2002,BRG-2002,2024-01-01T19:00:00+00:00,vibration,9.8
SYN-AS-2002-TEM-0000,AS-2002,BRG-2002,2024-01-01T00:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0001,AS-2002,BRG-2002,2024-01-01T01:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0002,AS-2002,BRG-2002,2024-01-01T02:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0003,AS-2002,BRG-2002,2024-01-01T03:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0004,AS-2002,BRG-2002,2024-01-01T04:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0005,AS-2002,BRG-2002,2024-01-01T05:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0006,AS-2002,BRG-2002,2024-01-01T06:00:00+00:00,temperature,98.0
SYN-AS-2002-TEM-0007,AS-2002,BRG-2002,2024-01-01T07:00:00+00:00,temperature,98.0
